realdata_balanced_report_date=2026-03-03
git_commit_sha=f0e577e8d0fb20da3870b300e3adefbb3955eb4d
input_jsonl=data/realdata/halueval_spans_train.jsonl
n0_requested=100
n1_requested=100
n0_selected=100
n1_selected=100
label_count_0=100
label_count_1=100
label_count_null=0
unitization_id=sentence_split_v2_min4
unit_count_min=4
unit_count_max=10
unit_count_mean=4.28
vec8_postproc_id_E1=gaussian_proj_d8_seed7_v1
vec8_postproc_matrix_hash_sha256_E1=cad29157b616784f3d4a8439f443e04bd5a7773c17201e7e03862584e9e50dd7
gate3_n_samples_valid_E1=200
gate3_n_samples_missing_E1=0
gate2_h1b_mean_E1=9.46930692411912966e-1
gate2_h1b_p90_E1=1.33859152221636912e0
gate2_h3_total_mean_E1=7.72092164786107593e-2
artifact_path_e1_gate2=runs\realdata_E1_gate2
artifact_path_e1_gate3=runs\realdata_E1_gate3
label_count_report_path=attestations\realdata_ab\2026-03-03_halueval_label_counts.txt

===== Gate3 Missing Reasons (E1) =====
(none)

===== Label-wise Effect Stats (E1 Gate2 samples.csv) =====
{"metrics": {"h1b_closure_error": {"cliffs_delta_label1_vs_label0": -0.0098, "median_label0": 0.9289509723557718, "median_label1": 0.9851922211905242, "n0": 100, "n1": 100, "p_two_sided": 0.905668039847628, "u_stat_min": 4951.0, "z": -0.11850436102561607}, "h3_ratio_total_product": {"cliffs_delta_label1_vs_label0": -0.1352, "median_label0": 0.05903627783993837, "median_label1": 0.038499212287856535, "n0": 100, "n1": 100, "p_two_sided": 0.09883883458997665, "u_stat_min": 4324.0, "z": -1.6505091932536835}}, "source": "runs/realdata_E1_gate2/samples.csv"}

===== Gate2 E1 summary.csv =====
spec_version,method_id,composition_id,dataset_revision_id,code_git_commit,build_target_triple,rustc_version,n_samples_total,n_samples_h1b_present,n_samples_h2_present,n_samples_h3_total_present,h1b_mean,h1b_p90,h1b_max,h2_mean,h2_p90,h2_max,h3_total_mean,h3_total_p90,h3_total_max,h3_loop_mean,h3_loop_p90,h3_loop_max
v4.1.0-ssot.3,rotor_holonomy_telemetry_v1,strict_left_fold_time_reversed_normalize_once_v1,halueval-spans_train_main,unknown,unknown,unknown,200,200,200,200,9.46930692411912966e-1,1.33859152221636912e0,1.41349838653333260e0,8.98369326852277661e-1,1.23771273483094646e0,1.38038726832393910e0,7.72092164786107593e-2,1.91357813618015460e-1,5.35753275644787252e-1,6.19972453047960223e-33,1.21425317675844169e-32,2.30465789934700345e-32

===== Gate3 E1 summary.csv =====
run_id,n_samples_total,n_samples_valid,n_samples_missing,kappa_count_total,tau_count_total,kappa_global_mean,kappa_global_p90,kappa_global_max,tau_global_mean,tau_global_p90,tau_global_max
realdata_E1_proj,200,200,0,456,456,9.26350383766751939e-1,1.16507025660114794e0,1.36403205671495309e0,1.71860960612627529e-33,3.33564993312538842e-33,8.85096112164921724e-33

===== Gate2 E1 samples.csv =====
sample_id,n_ans_units,sample_label,answer_length,h1b_closure_error,h2_loop_max,h2_loop_mean,h2_loop_p90,h3_ratio_total_product,h3_ratio_triangle_loop_max,h3_ratio_triangle_loop_mean,h3_ratio_triangle_loop_p90,missing_even_rotor_steps,loops_considered,loops_used
120,1,4,4,3,3,0,2,2,9.48814215709065434e-1,8.14349773132160504e-1,1.34464442576904875e-1,1.16511878189604734e0,4.87341149941307107e-33,4.21259706452275109e-33,6.60814434890319986e-34,4.87341149941307107e-33,
121,1,4,4,3,3,0,2,2,1.26431183931560720e0,1.23202807014975702e0,3.22837691658501846e-2,1.02620376105710487e0,5.58241165179550305e-33,3.87087828534482174e-33,1.71153336645068165e-33,5.58241165179550305e-33,
122,0,4,4,3,3,0,2,2,1.32820326168502900e0,1.13651379932554586e0,1.91689462359483198e-1,1.16866443898282579e0,6.46843689122569991e-33,5.79564050122037574e-33,6.72796390005323827e-34,6.46843689122569991e-33,
123,1,4,4,3,3,0,2,2,7.43802482730387293e-1,6.66878392843661016e-1,7.69240898867262768e-2,1.11534950106677089e0,9.80661066762959357e-34,6.07944190174115243e-34,3.72716876588844071e-34,9.80661066762959357e-34,
124,0,4,4,3,3,0,2,2,8.80412576750730036e-1,8.23206023729598835e-1,5.72065530211312567e-2,1.06949238874850860e0,1.14150805407513027e-33,1.06808044522518490e-33,7.34276088499454517e-35,1.14150805407513027e-33,
125,1,4,4,3,3,0,2,2,1.39839732754789936e0,1.27660924809465426e0,1.21788079453245102e-1,1.09539965313193077e0,4.49617185234718393e-33,3.44030248769691653e-33,1.05586936465026706e-33,4.49617185234718393e-33,
126,0,4,4,3,3,0,2,2,1.00983273004122931e0,8.25976128286365130e-1,1.83856601754864180e-1,1.22259311795887804e0,1.30676584574044245e-33,9.52171546330168706e-34,3.54594299410273787e-34,1.30676584574044245e-33,
127,1,4,4,3,3,0,2,2,9.35202884073044416e-1,8.08149111568597256e-1,1.27053772504447215e-1,1.15721575472357929e0,1.26366461197255381e-33,8.51045839367309548e-34,4.12618772605244262e-34,1.26366461197255381e-33,
131,0,4,4,3,3,0,2,2,1.25477971252109155e0,1.13452113062569770e0,1.20258581895393846e-1,1.10599942006286844e0,2.99130986189624421e-33,1.78795078482969935e-33,1.20335907706654486e-33,2.99130986189624421e-33,
134,0,4,4,3,3,0,2,2,1.20312605512602921e0,1.08122888337809719e0,1.21897171747931965e-1,1.11273947045059241e0,3.87837904132902046e-33,2.95331788447766788e-33,9.25061156851352411e-34,3.87837904132902046e-33,
136,0,4,4,3,3,0,2,2,7.99806669814350446e-1,7.31935467530081985e-1,6.78712022842685170e-2,1.09272839655290932e0,3.45739934130453370e-34,2.69421606251789374e-34,7.63183278786639960e-35,3.45739934130453370e-34,
149,0,4,4,3,3,0,2,2,6.60613413475841571e-1,5.96407631171724573e-1,6.42057823041169984e-2,1.10765419311952118e0,7.61823557408270362e-34,4.82132399087203337e-34,2.79691158321067026e-34,7.61823557408270362e-34,
155,0,4,4,3,3,0,2,2,9.52567734720741854e-1,9.44820238370808418e-1,7.74749634993343594e-3,1.00819996866630701e0,7.80416576982670959e-34,5.45306411052185939e-34,2.35110165930485020e-34,7.80416576982670959e-34,
156,0,6,6,5,5,0,4,4,1.02962740209162429e0,1.01124836870165891e0,1.12209110974446375e-2,1.01817459880163974e0,2.16335629336631909e-33,1.61743910738806184e-33,4.91017302743567294e-34,2.16335629336631909e-33,
158,0,5,5,4,4,0,3,3,1.17204754806750699e0,1.00137949073455057e0,2.06526128722250318e-1,1.17043294666217390e0,1.23741539837952171e-33,7.33730548448732884e-34,3.95412329473039127e-34,1.23741539837952171e-33,
159,0,4,4,3,3,0,2,2,9.24771454900805034e-1,8.86482744089014840e-1,3.82887108117901942e-2,1.04319171587613613e0,1.43856925185234585e-33,1.29157551999194195e-33,1.46993731860403808e-34,1.43856925185234585e-33,
160,0,4,4,3,3,0,2,2,1.03239564948140905e0,8.69155864931631439e-1,1.63239784549777611e-1,1.18781416675203388e0,1.88214590222597296e-33,1.37781906095337607e-33,5.04326841272596896e-34,1.88214590222597296e-33,
172,0,4,4,3,3,0,2,2,8.86870488677604873e-1,8.26820307213027461e-1,6.00501814645774123e-2,1.07262785026046248e0,1.36647426625043385e-33,1.09778023389160379e-33,2.68694032358829979e-34,1.36647426625043385e-33,
175,0,4,4,3,3,0,2,2,9.15156454771016037e-1,8.63906570494913262e-1,5.12498842761027751e-2,1.05932341068634628e0,2.08155143744068899e-33,1.77454059833872518e-33,3.07010839101963981e-34,2.08155143744068899e-33,
176,0,4,4,3,3,0,2,2,7.03582420005415488e-1,6.69652895565379991e-1,3.39295244400355522e-2,1.05066733029114912e0,1.02874655442059352e-33,9.60500250969699505e-34,6.82463034508940985e-35,1.02874655442059352e-33,
179,0,4,4,3,3,0,2,2,1.25896273048365170e0,1.20689421253998486e0,5.20685179436668477e-2,1.04314256991429710e0,2.68593479665184620e-33,2.24012672739257119e-33,4.45808069259275184e-34,2.68593479665184620e-33,
184,0,4,4,3,3,0,2,2,1.37059308185648776e0,1.34178169985518236e0,2.88113820013053967e-2,1.02147248095902254e0,4.95441554981220622e-33,4.02052027740793431e-33,9.33895272404271573e-34,4.95441554981220622e-33,
192,0,4,4,3,3,0,2,2,1.06887031369153540e0,1.04174353458348667e0,2.71267791080487264e-2,1.02603978638455828e0,1.11627905248835466e-33,8.39849686154615500e-34,2.76429366333739200e-34,1.11627905248835466e-33,
195,0,5,5,4,4,0,3,3,9.95364212765474043e-1,9.14603716145260814e-1,5.73848327731947966e-2,1.08830108077910603e0,2.92035114540885854e-33,2.42520048338923625e-33,3.65485728996700240e-34,2.92035114540885854e-33,
196,0,10,10,9,9,0,8,8,1.25121591403880572e0,9.88187489137705155e-1,1.66391532284598520e-1,1.26617259152979145e0,2.24161556445628351e-33,1.13383422539915923e-33,5.49213536050909253e-34,2.24161556445628351e-33,
197,0,4,4,3,3,0,2,2,1.11673183460606928e0,9.22752504586788369e-1,1.93979330019280971e-1,1.21021815606574323e0,1.31137855904146689e-33,9.60258029108864978e-34,3.51120529932601996e-34,1.31137855904146689e-33,
203,0,4,4,3,3,0,2,2,1.05542574091992192e0,8.66047727490940167e-1,1.89378013428981751e-1,1.21866925738334997e0,1.47466133652640531e-33,1.40936971963030596e-33,6.52916168960993531e-35,1.47466133652640531e-33,
207,0,4,4,3,3,0,2,2,9.35003836896174501e-1,8.62275762010150326e-1,7.27280748860241744e-2,1.08434433401732111e0,3.75598948529841066e-34,3.74140153511540888e-34,1.45879501830017825e-36,3.75598948529841066e-34,
210,0,4,4,3,3,0,2,2,1.19202017226135593e0,1.12472274929838134e0,6.72974229629745846e-2,1.05983467748381166e0,2.00377411903456342e-33,1.70735595483637589e-33,2.96418164198187528e-34,2.00377411903456342e-33,
218,0,4,4,3,3,0,2,2,1.32536549045753382e0,1.27292956643388067e0,5.24359240236530466e-2,1.04119310714932389e0,6.62297321013880796e-33,5.53904977741008050e-33,1.08392343272872781e-33,6.62297321013880796e-33,
223,0,4,4,3,3,0,2,2,1.30235767052950813e0,1.07378841122362623e0,2.28569259305882011e-1,1.21286247543444592e0,1.76915536484402058e-33,1.31591656990608411e-33,4.53238794937936382e-34,1.76915536484402058e-33,
228,0,4,4,3,3,0,2,2,9.92765987942046069e-1,8.28846824799173376e-1,1.63919163142872748e-1,1.19776773975407314e0,1.08632318607883091e-33,7.11543519229371498e-34,3.74779666849459370e-34,1.08632318607883091e-33,
230,0,4,4,3,3,0,2,2,9.03815175295564099e-1,6.18841115663882335e-1,2.84974059631681764e-1,1.46049632517704708e0,4.64166581871983167e-34,4.36477146631017040e-34,2.76894352409661277e-35,4.64166581871983167e-34,
234,0,4,4,3,3,0,2,2,1.08051249212842770e0,1.03261254279793802e0,4.78999493304897994e-2,1.04638714652903730e0,2.47275503903938709e-33,1.98873335456620589e-33,4.84021684473181204e-34,2.47275503903938709e-33,
244,0,4,4,3,3,0,2,2,7.57896985087678221e-1,7.20444153301240231e-1,3.74528317864379900e-2,1.05198575297588381e0,4.57021137422418174e-34,4.53718428775495958e-34,3.30270864692225902e-36,4.57021137422418174e-34,
246,0,4,4,3,3,0,2,2,9.60391551196554172e-1,8.28167192776354755e-1,1.32224358420199362e-1,1.15965901520069803e0,1.73987435157801537e-33,1.35285083343259075e-33,3.87023518145424707e-34,1.73987435157801537e-33,
253,0,4,4,3,3,0,2,2,8.35176144832470269e-1,6.83649224443812153e-1,1.51526920388658060e-1,1.22164425113176134e0,1.27043294830644160e-33,1.13178248131649912e-33,1.38650466989942486e-34,1.27043294830644160e-33,
257,0,4,4,3,3,0,2,2,8.37275737020194422e-1,7.28092464075624557e-1,1.09183272944569865e-1,1.14995797694896806e0,2.55508429860695233e-33,2.54857399992825251e-33,6.51029867869981946e-36,2.55508429860695233e-33,
269,0,5,5,4,4,0,3,3,1.41092586569964018e0,1.17927858049729495e0,3.14278593581073795e-1,1.19643135136454437e0,6.15194454224065409e-33,3.06683057959753542e-33,2.37719026010283135e-33,6.15194454224065409e-33,
271,0,4,4,3,3,0,2,2,1.03331093910851002e0,8.69268668999856109e-1,1.64042270108653965e-1,1.18871296753096378e0,2.63150604060830482e-33,1.94275077860871742e-33,6.88755261999587311e-34,2.63150604060830482e-33,
273,0,4,4,3,3,0,2,2,1.05371620825892065e0,9.72890331368511663e-1,8.08258768904089875e-2,1.08307809655864884e0,1.08235577282818299e-33,9.94720341159793129e-34,8.76354316683897802e-35,1.08235577282818299e-33,
274,0,4,4,3,3,0,2,2,1.09618519417806537e0,9.53898935491259259e-1,1.42286258686806111e-1,1.14916282364182365e0,2.09852966254614391e-33,1.91501527844970273e-33,1.83514384096441183e-34,2.09852966254614391e-33,
281,0,5,5,4,4,0,3,3,1.11366132071231050e0,1.03422750583084633e0,5.92528322944697941e-2,1.07680497224607374e0,2.35867202659513617e-33,2.09402710592276115e-33,3.22689169494737983e-34,2.35867202659513617e-33,
284,0,5,5,4,4,0,3,3,1.04756740761287848e0,8.72523979095400914e-1,2.03837706656300827e-1,1.20061732710080449e0,1.45266416380267468e-33,1.11365649091865545e-33,4.07371753342207425e-34,1.45266416380267468e-33,
288,0,5,5,4,4,0,3,3,8.98438830372988440e-1,7.93185409183524981e-1,1.36249685937373077e-1,1.13269712222493779e0,2.74710678798466707e-33,1.65217788123186311e-33,7.81555449570839599e-34,2.74710678798466707e-33,
289,0,5,5,4,4,0,3,3,1.29174237273463555e0,1.07330507034168221e0,1.97747952344935363e-1,1.20351837369352466e0,5.60805758653483354e-33,2.78664730032255980e-33,2.05198657934618082e-33,5.60805758653483354e-33,
290,0,4,4,3,3,0,2,2,1.22812988548015900e0,1.11948364980257908e0,1.08646235677580028e-1,1.09705031037902123e0,1.34566552520304488e-33,1.25500230915351077e-33,9.06632160495341972e-35,1.34566552520304488e-33,
296,0,4,4,3,3,0,2,2,6.89152255839401873e-1,5.64940915021015844e-1,1.24211340818386029e-1,1.21986607362960320e0,1.24993634176119891e-33,9.71431637514399812e-34,2.78504704246799096e-34,1.24993634176119891e-33,
297,0,4,4,3,3,0,2,2,1.00519839160615465e0,9.67066792269330899e-1,3.81315993368237516e-2,1.03943016102056784e0,6.76365651179846665e-34,6.59737560382933164e-34,1.66280907969134582e-35,6.76365651179846665e-34,
298,0,4,4,3,3,0,2,2,1.24012347977448600e0,9.57061555611067538e-1,2.83061924163418466e-1,1.29576146121833125e0,2.57627872577932894e-33,1.60034241485129724e-33,9.75936310928031534e-34,2.57627872577932894e-33,
300,0,4,4,3,3,0,2,2,8.46773294139608890e-1,7.37029272213194142e-1,1.09744021926414692e-1,1.14890049291647411e0,1.44852738796048886e-33,1.35078684644066546e-33,9.77405415198234017e-35,1.44852738796048886e-33,
302,0,4,4,3,3,0,2,2,1.11510815236856509e0,1.05106134997643608e0,6.40468023921290097e-2,1.06093536061768878e0,3.49823762217328051e-33,2.50379577825403809e-33,9.94441843919242591e-34,3.49823762217328051e-33,
304,0,4,4,3,3,0,2,2,1.02192364578995498e0,9.48147125601727980e-1,7.37765201882270016e-2,1.07781125755288842e0,2.53211254463911974e-33,1.85492347344184631e-33,6.77189071197273254e-34,2.53211254463911974e-33,
306,0,4,4,3,3,0,2,2,1.29569421896354431e0,1.20426342576192269e0,9.14307932016217295e-2,1.07592258574470478e0,2.61014057394975663e-33,2.54835930405341343e-33,6.17812698963430224e-35,2.61014057394975663e-33,
311,0,4,4,3,3,0,2,2,1.22592803919749427e0,1.02443974408990002e0,2.01488295107594306e-1,1.19668145078322197e0,8.93367625101276432e-34,7.43106858379418649e-34,1.50260766721857783e-34,8.93367625101276432e-34,
312,0,4,4,3,3,0,2,2,9.65713894036603904e-1,9.39387960369193253e-1,2.63259336674107058e-2,1.02802455937061854e0,3.37020107852504008e-33,2.02128070244800746e-33,1.34892037607703279e-33,3.37020107852504008e-33,
313,0,4,4,3,3,0,2,2,1.31735941524839362e0,1.22307265945320087e0,9.42867557951927449e-2,1.07709006907025917e0,5.33449345342227732e-33,4.00051445993285404e-33,1.33397899348942310e-33,5.33449345342227732e-33,
316,0,4,4,3,3,0,2,2,1.39719691196309559e0,1.34643090294640144e0,5.07660090166941469e-2,1.03770413238852632e0,2.41561811573675433e-33,2.23255920700266424e-33,1.83058908734089925e-34,2.41561811573675433e-33,
318,0,5,5,4,4,0,3,3,9.80119889867407168e-1,8.06008139046125560e-1,1.68121222984068758e-1,1.21601736060300225e0,3.36462028134126498e-33,1.87487092380907832e-33,1.07527695068594625e-33,3.36462028134126498e-33,
319,0,4,4,3,3,0,2,2,9.94021800770226505e-1,7.34086762048657193e-1,2.59935038721569311e-1,1.35409307476973706e0,2.88743289548201685e-34,2.27466238407774365e-34,6.12770511404273092e-35,2.88743289548201685e-34,
331,0,5,5,4,4,0,3,3,1.05745012133990790e0,9.50206659412348498e-1,1.43240496662322692e-1,1.11286330280392232e0,1.68215886464958590e-33,1.24731321482922579e-33,4.12627070103420023e-34,1.68215886464958590e-33,
336,0,4,4,3,3,0,2,2,9.16363363025860300e-1,7.30467253568916064e-1,1.85896109456944292e-1,1.25448931290032961e0,5.59764532389819200e-34,5.42143229222520004e-34,1.76213031672991957e-35,5.59764532389819200e-34,
342,0,4,4,3,3,0,2,2,6.29044388989561498e-1,5.82433599860273876e-1,4.66107891292875665e-2,1.08002764459411260e0,1.57748256207679972e-33,1.33846787944856169e-33,2.39014682628238116e-34,1.57748256207679972e-33,
344,0,4,4,3,3,0,2,2,1.12160483351748264e0,1.06593353065157137e0,5.56713028659113762e-2,1.05222774334895086e0,2.15771685921825053e-33,1.82489565392108261e-33,3.32821205297168095e-34,2.15771685921825053e-33,
349,0,4,4,3,3,0,2,2,6.56982035735785397e-1,4.46845296426338745e-1,2.10136739309446680e-1,1.47026731844336900e0,1.55076403466009180e-34,1.03722330631596829e-34,5.13540728344123512e-35,1.55076403466009180e-34,
355,0,4,4,3,3,0,2,2,1.15601424912236150e0,9.08048398975476179e-1,2.47965850146885325e-1,1.27307558763019424e0,3.65673723967632544e-33,2.14706855209281593e-33,1.50966868758350951e-33,3.65673723967632544e-33,
357,0,4,4,3,3,0,2,2,1.21922586880854533e0,1.06325165843143621e0,1.55974210377109235e-1,1.14669547810271966e0,1.88492746165135325e-33,1.60473445283603927e-33,2.80193008815314153e-34,1.88492746165135325e-33,
359,0,4,4,3,3,0,2,2,1.06283061498073161e0,8.53717655513684948e-1,2.09112959467046722e-1,1.24494393212615795e0,1.10844709178726077e-33,7.57355857377933602e-34,3.51091234409327212e-34,1.10844709178726077e-33,
361,0,4,4,3,3,0,2,2,1.37135201588615230e0,1.36163264179166443e0,9.71937409448786482e-3,1.00713802959489795e0,4.01237364237925438e-33,2.76741345289512413e-33,1.24496018948413025e-33,4.01237364237925438e-33,
364,0,4,4,3,3,0,2,2,1.07196341086484082e0,9.93874370443876387e-1,7.80890404209643729e-2,1.07857033317610251e0,1.98771073905282305e-33,1.54651571456331488e-33,4.41195024489508084e-34,1.98771073905282305e-33,
375,0,4,4,3,3,0,2,2,1.32268965763873325e0,1.26157818043941528e0,6.11114771993179762e-2,1.04844049948456819e0,4.30232259423876711e-33,2.66106732845457159e-33,1.64125526578419552e-33,4.30232259423876711e-33,
377,0,4,4,3,3,0,2,2,1.20538232475186469e0,1.18406884660314327e0,2.13134781487214209e-2,1.01800020177024808e0,6.15611166971432183e-33,4.22300204061792871e-33,1.93310962909639312e-33,6.15611166971432183e-33,
378,0,4,4,3,3,0,2,2,8.52659509209159006e-1,8.18351308952935397e-1,3.43082002562236088e-2,1.04192356006629994e0,2.22122881899317839e-33,1.88655541837104374e-33,3.34673400622134811e-34,2.22122881899317839e-33,
388,0,4,4,3,3,0,2,2,9.63790582383617700e-1,9.21665404138293898e-1,4.21251782453237467e-2,1.04570550012638108e0,2.99763291947771285e-33,1.64295869944355469e-33,1.35467422003415833e-33,2.99763291947771285e-33,
392,0,4,4,3,3,0,2,2,1.12468017159381750e0,8.85591143626236144e-1,2.39089027967581358e-1,1.26997676036887852e0,1.05587255593375753e-33,6.44971112846386296e-34,4.10901443087371231e-34,1.05587255593375753e-33,
396,0,4,4,3,3,0,2,2,9.87515630495399588e-1,7.82791760232169564e-1,2.04723870263230023e-1,1.26153043588822467e0,2.81163867277992865e-33,1.68698363472081707e-33,1.12465503805911157e-33,2.81163867277992865e-33,
399,0,4,4,3,3,0,2,2,1.18201426183247982e0,1.05654796313132637e0,1.25466298701153334e-1,1.11875116235074157e0,5.53265224124122499e-33,2.95793169980464536e-33,2.57472054143657963e-33,5.53265224124122499e-33,
400,0,4,4,3,3,0,2,2,1.13304913238033844e0,1.01402180856932578e0,1.19027323811012553e-1,1.11738142395472462e0,3.59881140354394951e-33,2.12265379127864170e-33,1.47615761226530798e-33,3.59881140354394951e-33,
402,0,4,4,3,3,0,2,2,1.21389292967302809e0,8.63781428124650752e-1,3.50111501548377391e-1,1.40532418288791150e0,9.33602592678015370e-34,7.50975953624341623e-34,1.82626639053673704e-34,9.33602592678015370e-34,
413,0,4,4,3,3,0,2,2,1.21187765096072053e0,1.14241309565434523e0,6.94645553063754084e-2,1.06080511119017573e0,2.85045029348114968e-33,2.25074952864387549e-33,5.99700764837274190e-34,2.85045029348114968e-33,

===== ab_meta.json =====
{
  "input_jsonl": "data/realdata/halueval_spans_train.jsonl",
  "fallback_dataset_created": false,
  "n_samples_requested": 200,
  "n_samples_written": 200,
  "seed": 7,
  "max_units": 24,
  "unitization_id": "sentence_split_v2_min4",
  "balanced": true,
  "selection": {
    "n0_requested": 100,
    "n1_requested": 100,
    "n0_available": 208,
    "n1_available": 792,
    "n0_selected": 100,
    "n1_selected": 100
  },
  "label_count_0": 100,
  "label_count_1": 100,
  "label_count_null": 0,
  "embedding_backend_id": "minilm_all_MiniLM_L6_v2_384d_v1",
  "embedding_model_name": "all-MiniLM-L6-v2",
  "vec8_methods": {
    "E0": {
      "vec8_postproc_id": "chunk_sequential_48x8_v1",
      "vec8_postproc_aggregate": "mean_then_chunk",
      "steps_per_sample": 48
    },
    "E1": {
      "vec8_postproc_id": "gaussian_proj_d8_seed7_v1",
      "projection_seed": 7,
      "vec8_postproc_matrix_hash_sha256": "cad29157b616784f3d4a8439f443e04bd5a7773c17201e7e03862584e9e50dd7",
      "steps_per_sample": "unit_count"
    }
  },
  "unit_count_stats": {
    "min": 4,
    "max": 10,
    "mean": 4.28
  },
  "outputs": {
    "e0_input_json": "data/realdata/out_E0_chunk.json",
    "e1_input_json": "data/realdata/out_E1_proj.json"
  }
}
