realdata_balanced_report_date=2026-03-03
git_commit_sha=f0e577e8d0fb20da3870b300e3adefbb3955eb4d
focus_method=E2
input_jsonl=data/realdata/halueval_spans_train.jsonl
n0_requested=100
n1_requested=100
n0_selected=100
n1_selected=100
label_count_0=100
label_count_1=100
label_count_null=0
unitization_id=sentence_split_v2_min4
unit_count_min=4
unit_count_max=10
unit_count_mean=4.28
gate3_n_samples_valid=200
gate3_n_samples_missing=0
artifact_path_gate2=runs\realdata_E2_gate2
artifact_path_gate3=runs\realdata_E2_gate3
label_count_report_path=attestations\realdata_ab\2026-03-03_halueval_label_counts.txt
hf_provenance_path=data\realdata\hf_halueval_provenance.json
hf_provenance_sha256=4ad5bcf6efb426c28ea2823a11aa6c0696f1ea9dcbda42216b3ec6ac3b2da103
vec8_postproc_id=e8_softsnap_chunk48_k3_beta12_v1
e2_k=3
e2_beta=12.0
e2_roots_hash_sha256=32809837b7f82b99c1d28d4783f1107773bafca78c915af54fafa635623cd9c7
e2_root_verify_path=attestations/realdata_ab/2026-03-03_e8_roots_verify.txt
e2_root_verify_sha256_meta=e884399acdcf2ab62b78ca59b44c3bc4610fd75c9ebb2a73553615d31f58bee5
e2_root_verify_sha256_file=e884399acdcf2ab62b78ca59b44c3bc4610fd75c9ebb2a73553615d31f58bee5
e2_anchor_stats_csv=data\realdata\e2_anchor_stats.csv

===== Gate3 Missing Reasons =====
(none)

===== Label-wise Effect Stats (Gate2) =====
{"label0_rows": 100, "label1_rows": 100, "label_col": "sample_label", "metrics": {"h1b_closure_error": {"cliffs_delta_label1_vs_label0": 0.0172, "median_label0": 1.3803398312620092, "median_label1": 1.3812903720355847, "n0": 100, "n1": 100, "p_two_sided": 0.8345186928160553, "u_stat_min": 4914.0, "z": -0.20890974984928193}, "h2_loop_mean": {"cliffs_delta_label1_vs_label0": 0.0764, "median_label0": 1.1052068119063958, "median_label1": 1.1094964468774222, "n0": 100, "n1": 100, "p_two_sided": 0.35125753310248875, "u_stat_min": 4618.0, "z": -0.9321528604386088}, "h3_ratio_total_product": {"cliffs_delta_label1_vs_label0": -0.0784, "median_label0": 0.8068132748447857, "median_label1": 0.7967534165408068, "n0": 100, "n1": 100, "p_two_sided": 0.3387758795663443, "u_stat_min": 4608.0, "z": -0.9565867493098699}}, "missing_metrics": [], "n_rows": 200, "source": "runs/realdata_E2_gate2/samples.csv"}

===== Label-wise Effect Stats (Gate3) =====
{"label0_rows": 100, "label1_rows": 100, "label_col": "sample_label", "metrics": {"l3_kappa_max": {"cliffs_delta_label1_vs_label0": -0.1194, "median_label0": 1.3975591521452966, "median_label1": 1.393023298367957, "n0": 100, "n1": 100, "p_two_sided": 0.14498352237267031, "u_stat_min": 4403.0, "z": -1.4574814711707214}, "l3_kappa_mean": {"cliffs_delta_label1_vs_label0": -0.1718, "median_label0": 0.9953582906865555, "median_label1": 0.9825010506112425, "n0": 100, "n1": 100, "p_two_sided": 0.03593613137762095, "u_stat_min": 4141.0, "z": -2.0976493595977606}, "l4_tau_max": {"cliffs_delta_label1_vs_label0": -0.1344, "median_label0": 9.01661208403245e-33, "median_label1": 7.787829543716016e-33, "n0": 100, "n1": 100, "p_two_sided": 0.10085230378791063, "u_stat_min": 4328.0, "z": -1.6407356377051792}, "l4_tau_mean": {"cliffs_delta_label1_vs_label0": -0.1804, "median_label0": 2.3568115595521664e-33, "median_label1": 2.2337649726831313e-33, "n0": 100, "n1": 100, "p_two_sided": 0.027614836595287632, "u_stat_min": 4098.0, "z": -2.202715081744183}, "l4_tau_p90": {"cliffs_delta_label1_vs_label0": -0.1486, "median_label0": 4.9091817925085926e-33, "median_label1": 4.592342351265814e-33, "n0": 100, "n1": 100, "p_two_sided": 0.06964443954188569, "u_stat_min": 4257.0, "z": -1.8142162486911326}}, "missing_metrics": [], "n_rows": 200, "source": "runs/realdata_E2_gate3/samples.csv"}

===== Label-wise Effect Stats (E2 Anchor) =====
{"label0_rows": 100, "label1_rows": 100, "label_col": "label", "metrics": {"anchor_max": {"cliffs_delta_label1_vs_label0": 0.0498, "median_label0": 0.21166762625436703, "median_label1": 0.21235011467474116, "n0": 100, "n1": 100, "p_two_sided": 0.5437300445104136, "u_stat_min": 4751.0, "z": -0.6071821384508369}, "anchor_mean": {"cliffs_delta_label1_vs_label0": 0.1038, "median_label0": 0.17467564501594537, "median_label1": 0.175150452513622, "n0": 100, "n1": 100, "p_two_sided": 0.2051920722312335, "u_stat_min": 4481.0, "z": -1.2668971379748852}, "anchor_p90": {"cliffs_delta_label1_vs_label0": -0.013, "median_label0": 0.20219028586173016, "median_label1": 0.20195336817441503, "n0": 100, "n1": 100, "p_two_sided": 0.8747731200482236, "u_stat_min": 4935.0, "z": -0.15759858321963374}}, "missing_metrics": [], "n_rows": 200, "source": "data/realdata/e2_anchor_stats.csv"}

===== Focus Gate2 summary.csv =====
spec_version,method_id,composition_id,dataset_revision_id,code_git_commit,build_target_triple,rustc_version,n_samples_total,n_samples_h1b_present,n_samples_h2_present,n_samples_h3_total_present,h1b_mean,h1b_p90,h1b_max,h2_mean,h2_p90,h2_max,h3_total_mean,h3_total_p90,h3_total_max,h3_loop_mean,h3_loop_p90,h3_loop_max
v4.1.0-ssot.3,rotor_holonomy_telemetry_v1,strict_left_fold_time_reversed_normalize_once_v1,halueval-spans_train_main,unknown,unknown,unknown,200,200,200,200,1.36778537990163862e0,1.40734568929099368e0,1.41318979866381156e0,1.10533169345356885e0,1.15351560145814669e0,1.20495470889954115e0,7.70610707320301458e-1,9.08371118960071278e-1,9.83903225887277744e-1,8.01353052760320334e-33,9.35008615708033668e-33,1.04653988016312287e-32

===== Focus Gate3 summary.csv =====
run_id,n_samples_total,n_samples_valid,n_samples_missing,kappa_count_total,tau_count_total,kappa_global_mean,kappa_global_p90,kappa_global_max,tau_global_mean,tau_global_p90,tau_global_max
realdata_E2_e8softsnap,200,200,0,9200,9200,9.90389199704346468e-1,1.03895427526629036e0,1.09818259144538533e0,2.30423809038323088e-33,2.80500608867408734e-33,3.40572347706178735e-33

===== Focus Gate2 samples.csv =====
sample_id,n_ans_units,sample_label,answer_length,h1b_closure_error,h2_loop_max,h2_loop_mean,h2_loop_p90,h3_ratio_total_product,h3_ratio_triangle_loop_max,h3_ratio_triangle_loop_mean,h3_ratio_triangle_loop_p90,missing_even_rotor_steps,loops_considered,loops_used
68,1,6,48,47,47,0,46,46,1.40818465723426867e0,1.01771696751896701e0,2.05292691754611512e-1,1.38367021694371473e0,1.24504960052318919e-32,2.50429545695500122e-33,2.09275051847660417e-33,4.42747596248512877e-33,
69,1,4,48,47,47,0,46,46,1.41157816157309690e0,1.00246497470489726e0,2.21051182921966405e-1,1.40810721291148666e0,1.04891241714834003e-32,2.52207752737228866e-33,2.12296837866795531e-33,4.93893722794774965e-33,
70,0,4,48,47,47,0,46,46,1.36506649505701705e0,9.52610887354776281e-1,2.26309223200962167e-1,1.43297385446386549e0,7.27523151552307886e-33,2.26564618810911162e-33,1.82694530781798226e-33,5.88494275539487970e-33,
71,1,4,48,47,47,0,46,46,1.40227407592385500e0,9.85245717786934816e-1,2.45465913519488349e-1,1.42327345413248985e0,7.32346041865726188e-33,2.38101913660923037e-33,1.55121175036159813e-33,4.29390807506779501e-33,
72,1,5,48,47,47,0,46,46,1.41129376340867707e0,1.00860131330384051e0,1.96557572181878887e-1,1.39925830434004772e0,1.43605384087837952e-32,2.32084843785932720e-33,2.53208443246971154e-33,5.09049022485041317e-33,
73,0,4,48,47,47,0,46,46,1.36915009623253803e0,1.01165665711250874e0,2.02157573119966433e-1,1.35337427634825680e0,7.61973758236546854e-33,2.26657212394428688e-33,1.89449762044195248e-33,5.78324412694952024e-33,
74,1,4,48,47,47,0,46,46,1.38132777682043839e0,9.30491669365509866e-1,2.13938963057240084e-1,1.48451385681115000e0,8.63542541621830871e-33,1.92010915717683064e-33,1.71640948755738314e-33,4.02234477321010443e-33,
75,1,4,48,47,47,0,46,46,1.35430384289007133e0,9.93129457289787299e-1,2.27939544421026097e-1,1.36367301659334039e0,1.34790645824609379e-32,2.57538256566688498e-33,2.66211788078518514e-33,5.38070439762283086e-33,
76,1,4,48,47,47,0,46,46,1.41048745797356356e0,9.62049189714689779e-1,2.00425233470847702e-1,1.46612821158538154e0,4.85823733671188976e-33,2.00656703613850732e-33,1.36670059054953938e-33,4.38306064312327243e-33,
77,1,4,48,47,47,0,46,46,1.37554701419875625e0,9.71798593346318795e-1,1.98374830104005528e-1,1.41546512169991789e0,7.76104574422041329e-33,1.95853779574702155e-33,1.64484486976901897e-33,4.10711706360534304e-33,
78,0,4,48,47,47,0,46,46,1.39972074105620359e0,9.85245686245153296e-1,2.05176704838767932e-1,1.42068192796727333e0,1.14338924911262933e-32,2.52382724546931705e-33,2.66871046227471719e-33,7.09213651543899662e-33,
79,1,4,48,47,47,0,46,46,1.40179920523603485e0,9.80503892934221466e-1,1.98360562906229720e-1,1.42967224846100294e0,7.18426074239691403e-33,2.26353574041298725e-33,1.79004962498856192e-33,5.28409396075985366e-33,
80,1,4,48,47,47,0,46,46,1.41319528843332032e0,9.33020096376406260e-1,2.45900016471799515e-1,1.51464614098000960e0,6.77571400734877758e-33,2.04835411358756155e-33,1.62622582237785350e-33,4.17581456058857892e-33,
81,0,4,48,47,47,0,46,46,1.31845996957987310e0,9.60683743981340155e-1,1.95137802960652140e-1,1.37241831959788230e0,8.40847051785314734e-33,1.87023039013922932e-33,1.73744613211915821e-33,3.81653040606050443e-33,
82,1,4,48,47,47,0,46,46,1.40485661779695969e0,1.01560743348731686e0,2.27024136412016020e-1,1.38326736441172748e0,7.09870532480818678e-33,2.47507536001171023e-33,1.98623439144156583e-33,5.47920839058108968e-33,
83,1,4,48,47,47,0,46,46,1.36990434873728528e0,9.39798797293118993e-1,1.85429356228974412e-1,1.45765705668382362e0,6.98099352456875618e-33,2.03348675608426280e-33,1.52614920358251113e-33,4.07048062402780263e-33,
84,0,4,48,47,47,0,46,46,1.36213154691807370e0,9.96811090228708840e-1,2.22827862390037240e-1,1.36648915754493205e0,5.01729569285300240e-33,1.81498454457445559e-33,1.10975829080919856e-33,3.25011257564503314e-33,
85,1,4,48,47,47,0,46,46,1.35444723683934165e0,1.01327868312830516e0,2.03179233094596318e-1,1.33669765227641379e0,5.35292209373637497e-33,2.08524927665815945e-33,1.31510790614612733e-33,4.18438373073508040e-33,
86,1,4,48,47,47,0,46,46,1.38211240026709659e0,9.25431081579143000e-1,2.15390401423960376e-1,1.49347955539669019e0,4.43210741022736995e-33,1.67382491563471232e-33,1.16281476370066030e-33,3.48778577843779487e-33,
87,1,6,48,47,47,0,46,46,1.36070096327586776e0,1.00865181467681309e0,2.14581794366734357e-1,1.34902941081988370e0,5.28293609882429302e-33,2.12875420400933394e-33,1.36380501056948778e-33,4.05016211233834187e-33,
88,1,4,48,47,47,0,46,46,1.37887308526414087e0,9.79765573175679028e-1,2.32972113993036384e-1,1.40735000597627558e0,9.46132186963429791e-33,2.21292281508950228e-33,1.94261621630125114e-33,4.90882069533770211e-33,
89,0,4,48,47,47,0,46,46,1.39186377524649307e0,1.01570374743371183e0,2.24282215075862990e-1,1.37034423547534523e0,7.24271881114726881e-33,2.53553955097680302e-33,1.75617552219557411e-33,5.23794405254657407e-33,
90,0,4,48,47,47,0,46,46,1.37631376446377152e0,9.39794283397001995e-1,2.18537207783820658e-1,1.46448407782277212e0,5.61875095762521538e-33,1.82885503068068512e-33,1.32256703769125471e-33,4.06070592932323589e-33,
91,0,4,48,47,47,0,46,46,1.41371850535594867e0,1.03627486488086284e0,2.16658156272956648e-1,1.36423120280783738e0,4.93534059405565305e-33,2.53647090257099786e-33,1.10951988486914205e-33,4.14018514314416375e-33,
92,1,6,48,47,47,0,46,46,1.34891996891116484e0,9.81058413385077377e-1,1.86649457730628382e-1,1.37496396800350085e0,6.85948267352425632e-33,2.02666418100842360e-33,1.57893410143283172e-33,4.55967793465035733e-33,
93,1,4,48,47,47,0,46,46,1.26353253706867408e0,9.95514934367191517e-1,1.74301084771062847e-1,1.26922509492220770e0,7.07028848356102861e-33,2.23952225563295490e-33,1.72090297083869204e-33,5.96210734737064224e-33,
94,1,4,48,47,47,0,46,46,1.39849352477546596e0,9.70402713124205896e-1,2.40711007651009168e-1,1.44114758322658032e0,6.75970377429057802e-33,2.03802544492875887e-33,1.56266012083395375e-33,4.57651353923027547e-33,
95,1,4,48,47,47,0,46,46,1.40044527200272562e0,9.40974384720038692e-1,2.34751055903633959e-1,1.48829266209981892e0,7.50943407124503436e-33,2.30909827870770024e-33,1.74947008803723614e-33,4.93199299507026630e-33,
96,1,5,48,47,47,0,46,46,1.38535190989365242e0,9.81973997092271733e-1,2.20498332394487156e-1,1.41078268263296702e0,9.79618200661716863e-33,1.94391912172470867e-33,1.90567681264141169e-33,4.19446139074147304e-33,
97,1,4,48,47,47,0,46,46,1.39642869642451051e0,1.03498589628247539e0,2.21339324156320488e-1,1.34922485556594252e0,1.01199500801825205e-32,2.45747735371456486e-33,1.99811270384396646e-33,4.99267715624749968e-33,
98,1,4,48,47,47,0,46,46,1.40074831409996392e0,9.63965596496264565e-1,2.79339593240607198e-1,1.45311027612528698e0,8.37127126443741911e-33,2.19862460594275489e-33,1.58057462827145177e-33,4.50211985376234403e-33,
99,1,4,48,47,47,0,46,46,1.37273626083325384e0,9.43149749585668329e-1,2.21714021425413271e-1,1.45548070328842849e0,4.09638034616076984e-33,1.54542614075715810e-33,1.02181828320133989e-33,2.91651246758720156e-33,
100,1,5,48,47,47,0,46,46,1.40582667098964942e0,1.00123504433361044e0,2.13936987114271338e-1,1.40409255443642800e0,8.21748492010367297e-33,2.41248019575057121e-33,1.86594649543836834e-33,4.91239236145427460e-33,
101,1,4,48,47,47,0,46,46,1.39461425436243402e0,9.79629124059748779e-1,2.59170033130987632e-1,1.42361452932607468e0,7.32568079432449028e-33,2.10430582104321657e-33,1.79541469637977151e-33,4.21710361599021808e-33,
102,0,4,48,47,47,0,46,46,1.37324462665776226e0,1.00103551222676423e0,2.29399341211602131e-1,1.37182408604369432e0,8.24620197158778530e-33,2.28952481809671251e-33,1.93511268503833367e-33,5.77679360169938088e-33,
103,1,5,48,47,47,0,46,46,1.38989225282392970e0,9.90301767884174455e-1,2.17460546674943467e-1,1.40350375804488237e0,7.81461334321162012e-33,2.20632953004279777e-33,1.71360607082733617e-33,4.93056465750950833e-33,
104,1,4,48,47,47,0,46,46,1.37073304575554622e0,1.00868932965477165e0,2.26981461582704241e-1,1.35892489932919736e0,7.26191316452826644e-33,2.18391068015268708e-33,1.74953110830615549e-33,4.57784887326216074e-33,
105,1,4,48,47,47,0,46,46,1.39081560339062271e0,9.53688497210276265e-1,2.10641702694108229e-1,1.45835417692362657e0,9.90834473883675014e-33,1.65501959685426044e-33,1.55039886633519624e-33,3.05887139970975518e-33,
106,1,4,48,47,47,0,46,46,1.39486279733933927e0,9.83028104130213243e-1,1.97505138486833542e-1,1.41894498385020107e0,5.57499648649372357e-33,2.30559046643046448e-33,1.40777357966808224e-33,4.60683582926946703e-33,
107,1,4,48,47,47,0,46,46,1.37519240237137241e0,1.05609453906570527e0,1.75557103826103178e-1,1.30214895684240850e0,1.71033987234261247e-32,2.79072948914342439e-33,2.90501794134577735e-33,5.97198149991754809e-33,
108,0,4,48,47,47,0,46,46,1.35660618177314873e0,9.76407404798247947e-1,2.25704925958798569e-1,1.38938538883106899e0,8.47487933651889279e-33,2.28718853679728560e-33,1.95143788477661589e-33,6.06751245644093550e-33,
109,1,4,48,47,47,0,46,46,1.40814003019476752e0,9.91078637094498838e-1,2.10720702480877348e-1,1.42081564216029221e0,6.92208252315133787e-33,1.80006700081440352e-33,1.44548888869207217e-33,4.00191358582404251e-33,
110,1,6,48,47,47,0,46,46,1.41322067045305300e0,9.46932603893280156e-1,2.27169768191093469e-1,1.49241948650056599e0,9.74393201740708722e-33,2.48591146178577195e-33,2.11367810627030296e-33,5.97282992214880095e-33,
111,0,4,48,47,47,0,46,46,1.39889010872017150e0,1.02271825422080509e0,2.41407262337168832e-1,1.36781572338900559e0,1.00033364373266937e-32,2.15176463119545196e-33,1.93341195272013188e-33,5.17841114114917795e-33,
112,1,5,48,47,47,0,46,46,1.40724877834699269e0,9.56876951789445762e-1,2.40607425786633439e-1,1.47066848638721126e0,1.00257678082762669e-32,2.03719530295229812e-33,1.67652937005914283e-33,3.65344378919536085e-33,
113,1,4,48,47,47,0,46,46,1.40012154574537528e0,1.02047233714848740e0,2.25144981161334495e-1,1.37203282712958607e0,7.63704573797030053e-33,2.16710531053043119e-33,1.68716460956860585e-33,4.96391763084642660e-33,
114,1,4,48,47,47,0,46,46,1.40313874710184527e0,9.94067685359847908e-1,2.16794862652114007e-1,1.41151228207756851e0,7.26088754570716579e-33,1.84683243522267109e-33,1.35620138523909502e-33,3.78325275791945255e-33,
115,1,4,48,47,47,0,46,46,1.31515041184881265e0,9.46014170227308160e-1,2.15780881152004195e-1,1.39020159870629478e0,6.57350546912033179e-33,1.88107300122832942e-33,1.49627356793248495e-33,4.02733768546521936e-33,
116,1,4,48,47,47,0,46,46,1.40516985311668363e0,9.99612748762285341e-1,2.22372459973992270e-1,1.40571421768735605e0,1.28779167714504228e-32,2.08291501808124033e-33,2.03329836807198433e-33,4.18956818493025106e-33,
117,1,4,48,47,47,0,46,46,1.37021740558601834e0,9.21090207307386888e-1,2.30109391487461373e-1,1.48760392273799136e0,5.89016709310031961e-33,1.66791980440356562e-33,1.40930280779554343e-33,3.55997582525766313e-33,
118,1,4,48,47,47,0,46,46,1.37792816282877784e0,1.03947303655063372e0,2.29379762931073761e-1,1.32560260283543929e0,8.03549963719630081e-33,2.50081778075664215e-33,1.69949470612283156e-33,5.30526902499183790e-33,
119,0,4,48,47,47,0,46,46,1.34962195358446491e0,9.61665256004030744e-1,2.09745365103573417e-1,1.40342176777031047e0,6.75822265140854331e-33,2.37315156670619913e-33,1.54377115760695595e-33,4.82413477622660283e-33,
120,1,4,48,47,47,0,46,46,1.39885999046862408e0,1.00195041087795977e0,2.15097540196898446e-1,1.39613694977466207e0,7.61268949502126410e-33,2.40494245670022573e-33,1.82265328745780920e-33,4.96007647346637849e-33,
121,1,4,48,47,47,0,46,46,1.30166335961916624e0,9.98724098229896828e-1,1.80991967736218229e-1,1.30332627592163663e0,1.04294795881226760e-32,2.43099266031264591e-33,1.84953481612109103e-33,4.85211154177617259e-33,
122,0,4,48,47,47,0,46,46,1.38565027087758819e0,9.76101254802194118e-1,2.25136884026744921e-1,1.41957636470653736e0,9.88924589437176640e-33,2.48900588788392112e-33,1.98661691676779604e-33,5.11789375323296406e-33,
123,1,4,48,47,47,0,46,46,1.36662712571089862e0,9.68486622902512750e-1,2.20284260499374607e-1,1.41109551065886274e0,7.57654175803653118e-33,2.27652902747349944e-33,1.75817818257968787e-33,5.07006165979824886e-33,
124,0,4,48,47,47,0,46,46,1.38661194312533076e0,1.02424502386451355e0,2.24076944033990644e-1,1.35378928949402533e0,8.13517322407475445e-33,2.35327113888407688e-33,1.60146077629075448e-33,4.59469003388959780e-33,
125,1,4,48,47,47,0,46,46,1.35402343642374468e0,9.68566322017876069e-1,2.56647089613273927e-1,1.39796667057638468e0,1.07197428313629236e-32,2.27160123836651339e-33,2.06425819374516680e-33,4.39458856928499822e-33,
126,0,4,48,47,47,0,46,46,1.40980828096693878e0,9.98428572418800564e-1,2.15678647116361033e-1,1.41202717942208578e0,9.95618331815338766e-33,2.80553322156924164e-33,2.23821301534229844e-33,6.38835676551234140e-33,
127,1,4,48,47,47,0,46,46,1.39958709849271257e0,9.49537393322525958e-1,2.34378995311089744e-1,1.47396733223471887e0,5.37211295736851107e-33,1.86034058202930865e-33,1.64121953504478980e-33,4.60770275635320189e-33,
131,0,4,48,47,47,0,46,46,1.37499176519383792e0,9.81872998862857949e-1,2.53579354682017866e-1,1.40037638960055411e0,6.36036483342923188e-33,2.50812236525854811e-33,1.44761095507589282e-33,3.97661657359517755e-33,
134,0,4,48,47,47,0,46,46,1.35091262092121611e0,9.91655938688068894e-1,2.01799230796035373e-1,1.36227956513670767e0,1.07634492881348002e-32,2.84642588465803057e-33,2.41232509257831648e-33,6.27845932579981057e-33,
136,0,4,48,47,47,0,46,46,1.39660714418698717e0,9.85080375764448735e-1,2.30604165256070970e-1,1.41775958444323158e0,8.63682719323167660e-33,2.54893437847712768e-33,1.90917849846180485e-33,5.43890529254563494e-33,
149,0,4,48,47,47,0,46,46,1.40886080388383328e0,9.52814056562104272e-1,2.05799834395328424e-1,1.47863142255395963e0,9.96070015519643188e-33,2.03288595150837974e-33,1.98659299393345399e-33,5.28005026019302294e-33,
155,0,4,48,47,47,0,46,46,1.41257065249744751e0,1.01287982984304681e0,2.39537593592858977e-1,1.39460833445201060e0,1.57161746859962743e-32,2.85492023676660929e-33,2.58261644002927222e-33,5.51244549335058986e-33,
156,0,6,48,47,47,0,46,46,1.39972006813902494e0,1.03541766441011784e0,2.42257509731771681e-1,1.35184101667461110e0,8.33717017332005770e-33,2.57233325001357280e-33,1.98814439971423906e-33,5.81037453656650000e-33,
158,0,5,48,47,47,0,46,46,1.39518632959396705e0,9.74167620577612081e-1,1.90248325993767425e-1,1.43218302489536753e0,8.84302359604528564e-33,2.08731074008677370e-33,1.79217053313019214e-33,4.75064433878112921e-33,
159,0,4,48,47,47,0,46,46,1.41028685265959597e0,9.57519525936958660e-1,1.87929952209994061e-1,1.47285440605463602e0,5.92804262310976488e-33,1.95246397144180070e-33,1.52183472479737441e-33,4.74999075703440981e-33,
160,0,4,48,47,47,0,46,46,1.32816340264390642e0,1.02340167715137831e0,1.67822859755563270e-1,1.29779287282470301e0,9.65692902846087473e-33,2.38846190287987682e-33,1.98222335592186819e-33,4.48216363310522448e-33,
172,0,4,48,47,47,0,46,46,1.41308333948515408e0,9.88113145545213012e-1,2.17892073849318801e-1,1.43008252228590127e0,1.09861878466797957e-32,2.51229202289442132e-33,2.04544774960018014e-33,5.06294820853965466e-33,
175,0,4,48,47,47,0,46,46,1.39709553748368931e0,1.00255812000574474e0,2.38187980380956649e-1,1.39353071867363054e0,6.56729885894798600e-33,2.21542429179786587e-33,1.48911265368250458e-33,4.10386530643963007e-33,
176,0,4,48,47,47,0,46,46,1.40877056090081365e0,1.05201296319109905e0,2.11234156633381326e-1,1.33911901297066938e0,1.23001858697562092e-32,2.54442581896904613e-33,2.23911856344283290e-33,5.56723528504241668e-33,
179,0,4,48,47,47,0,46,46,1.40058332984517286e0,9.71035308282265031e-1,2.44264815183063977e-1,1.44236086772453875e0,9.48628128812210413e-33,2.42841311994649823e-33,2.32131386087938707e-33,7.40749520114172012e-33,
184,0,4,48,47,47,0,46,46,1.41055110452106969e0,1.02415356241796518e0,2.40716265158116616e-1,1.37728477084124279e0,1.06103881687142233e-32,2.95370889951584030e-33,2.48826390920320140e-33,7.14519282102281138e-33,
192,0,4,48,47,47,0,46,46,1.41250595796863077e0,9.80869205400612287e-1,2.27652458274355152e-1,1.44005536129735767e0,1.02552948352178336e-32,2.66507531683133674e-33,1.98299037828396301e-33,4.84838816341994094e-33,
195,0,5,48,47,47,0,46,46,1.33788684737630459e0,9.35567596826754166e-1,1.96349162864609628e-1,1.43002691832651285e0,1.21819800347254645e-32,2.27978701128404780e-33,2.26716233469984773e-33,4.20163998780515158e-33,
196,0,10,48,47,47,0,46,46,1.38367907844519156e0,9.96844049949741295e-1,1.98650680198377921e-1,1.38805972560597990e0,7.88428526072684173e-33,2.80500608867408734e-33,1.92436859632661863e-33,5.83007435251834164e-33,
197,0,4,48,47,47,0,46,46,1.40963353371030697e0,1.06735322552708856e0,2.14022477687360352e-1,1.32068138269239865e0,1.28380910228445609e-32,2.86681122627840053e-33,2.21291375789703230e-33,4.97983915727252154e-33,
203,0,4,48,47,47,0,46,46,1.37558952167716253e0,1.00659314283930601e0,2.47969318869187022e-1,1.36657946804309161e0,9.96812450404782305e-33,2.49671528020113338e-33,2.20752884555079548e-33,5.65163577943145556e-33,
207,0,4,48,47,47,0,46,46,1.39884317676720715e0,9.62560925988445559e-1,2.33062902886863293e-1,1.45325156984816006e0,1.32035434003075680e-32,2.28343857961745137e-33,2.30977225449645262e-33,4.90027154532935966e-33,
210,0,4,48,47,47,0,46,46,1.39252586364667641e0,1.09818259144538533e0,2.03303791628001718e-1,1.26802762536409164e0,1.16548104913160143e-32,2.61563204113562975e-33,2.21672036066086614e-33,5.67773469275559150e-33,
218,0,4,48,47,47,0,46,46,1.37707761675112361e0,1.02406681117643550e0,2.30247564952258565e-1,1.34471462381361007e0,9.53561017387039626e-33,2.14438852451192436e-33,1.91604446876134001e-33,4.80832309151109412e-33,
223,0,4,48,47,47,0,46,46,1.40990818820988562e0,1.02659379867896017e0,2.29430295859798766e-1,1.37338467271493503e0,9.13636527255711043e-33,2.29419821330149534e-33,1.76517288845596732e-33,4.44448352903160274e-33,
228,0,4,48,47,47,0,46,46,1.38255836303780333e0,9.94410504797911488e-1,2.16574784710547474e-1,1.39032960368693304e0,8.01206957818489313e-33,2.31522473742900151e-33,1.97194590521275437e-33,4.94215440904915571e-33,
230,0,4,48,47,47,0,46,46,1.40226421575636806e0,1.00059782991026913e0,2.30481401378871520e-1,1.40142640113672767e0,7.29288450193655393e-33,2.47468846567280606e-33,1.83364982728393545e-33,5.60226956255398341e-33,
234,0,4,48,47,47,0,46,46,1.37419888527508949e0,9.74435683385691198e-1,1.98442278020500185e-1,1.41025098803895932e0,1.67389536895204554e-32,2.41403721220055126e-33,2.51179180459887454e-33,4.49405890125157882e-33,
244,0,4,48,47,47,0,46,46,1.41097528119012994e0,1.05392757780690793e0,2.22674827037563389e-1,1.33877821484299120e0,9.35606424837084123e-33,2.88321578795500246e-33,2.11978940066933877e-33,6.28529776418572060e-33,
246,0,4,48,47,47,0,46,46,1.34814495752365127e0,9.53934434132225451e-1,1.77275814966117412e-1,1.41324697933776866e0,1.12412564948958531e-32,2.08608025719891647e-33,1.87734677682217093e-33,3.97547487470694004e-33,
253,0,4,48,47,47,0,46,46,1.37518660358140909e0,1.02869257206184717e0,2.09504641259314117e-1,1.33682952607023386e0,1.03400244680251068e-32,3.19560354188249360e-33,2.69089943758166521e-33,7.82014073805437866e-33,
257,0,4,48,47,47,0,46,46,1.35073951980741258e0,1.00275843008523169e0,2.07761806800671772e-1,1.34702384869764047e0,7.32693563454399580e-33,2.61431968723194799e-33,1.95448329843369636e-33,5.90075241972947021e-33,
269,0,5,48,47,47,0,46,46,1.40671448838380808e0,9.77267394977385240e-1,2.39088554703013684e-1,1.43943663281262002e0,1.16766170365085984e-32,2.20725592824895281e-33,2.18663734175099581e-33,4.83800560956630514e-33,
271,0,4,48,47,47,0,46,46,1.41191424725361170e0,1.05723130072107363e0,1.86411694675296308e-1,1.33548282792103312e0,6.94694826943306020e-33,2.43444110047492224e-33,1.65387851260496554e-33,5.48960857684998919e-33,
273,0,4,48,47,47,0,46,46,1.39489977421897593e0,9.82434673256496138e-1,2.19414427532260314e-1,1.41983972287467552e0,7.16610988132045543e-33,2.52375266204969867e-33,1.76023004794413531e-33,5.13696908781093616e-33,
274,0,4,48,47,47,0,46,46,1.38624460905966207e0,1.01212290905200297e0,2.31790705840156763e-1,1.36964058086391627e0,6.85727568288058337e-33,1.98943274048417874e-33,1.51798964381179157e-33,4.14757753324289399e-33,
281,0,5,48,47,47,0,46,46,1.40907569272535094e0,1.00117975209261179e0,2.79442198136718056e-1,1.40741529158992384e0,6.39624092101632809e-33,2.15513332989071061e-33,1.43096068060049644e-33,4.43866488939221888e-33,
